.ly
.ma
.mc
.na
.nc
.md
.me
.ne
.nf
.mg
.mh
.ng
.ni
.mk
.ml
.nl
.mm
.mn
.mo
.no
.om
.mp
.mq
.mr
.ms
.np
.nr
.mt
.mu
.mv
.nu
.mw
.mx
.my
.mz
.nz
.pa
.qa
.sa
.sb
.sc
.pe
.pf
.re
.sd
.se
.pg
.ph
.sg
.sh
.si
.pk
.pl
.sk
.sl
.pm
.pn
.ro
.sm
.sn
.so
.pr
.ps
.rs
.sr
.ss
.pt
.ru
.st
.su
.sv
.pw
.py
.rw
.sx
.sy
.sz
.tc
.ua
.va
.vc
.td
.tf
.ve
.tg
.th
.ug
.vg
.vi
.tj
.tk
.tl
.uk
.tm
.tn
.to
.vn
.tr
.us
.tt
.tv
.vu
.tw
.tz
.uy
.uz
.za
.wf
.ye
.zm
.ws
.yt
.zw
bab	57
bac	82
bác
cca	144
baf
Čad	75
čaď
ach	79
bag
ách
baj
bal	69
báj
bál	99
cak
čaj	114
čák	43
Abo
CaO
ban
baň
bán	63
báň	82
bar	108
bas	90
cap	68
car	117
cár
čap	43
čar	112
čas	145
čáp	96
Abú	99
bat
bav
bát	94
čau	75
aby	169
baž
beč
ceď
bdi
bdí	76
běh	118
bej
bek	43
bel
běl	69
cel	95
ček
čel	79
ben	111
cen	127
ceň
čem	108
aer	52
ber	52
běs	68
cep	71
cer	83
ces
čep	87
čeř
češ
aft	83
cév	108
čet	85
bez	161
běž	61
aga
aha	63
bia	43
bič	91
cha	63
číč
bie
ciď
bii	69
chí
bij
bil	74
bíl
cik
cil	68
cíl	133
čij
čil
ago
bim
bio	75
cín	102
čin	124
čiň
čím	128
ais
cgs	81
cip
cis
cíp	96
čip	105
čiš
čír
agu
agů
bit	109
biu	57
biů
bít	88
cit	107
civ
ciť
cíť
čiv
čít
agy
ciz
číž
alb	129
bla	66
blb	61
cla	99
ale	182
ble
cle
cli	79
clí
clo	95
Alp	68
akr	71
akt	115
aku
alt	94
clu	66
cly
amb	66
boa	61
bob	82
boč
And	146
bod	138
ani	159
čni
ční	98
boj	135
bok	106
bol	85
ano	111
bon	73
con
bor	82
bos	73
boř
bór	76
cop	71
cos	86
bot	99
box	105
boy
což	166
CsC	119
ara	79
brč
crč
Aše	83
are	96
brd	83
cpe
Aši	43
Aší
asi	164
cpi	68
čpi
čpí
brk	71
aro	79
brň
ČSR	127
aru	57
arů	78
cpu	108
črt	84
ary	66
buč
čuč
atd	147
ave
buď	144
čte	112
čud
čuď
bug	80
bůh	128
cti	109
ctí	97
čti	108
aul	52
buj
buk	105
bul	77
cul
ČTK	101
čum
Búr
atp	126
aur	43
bus	89
buř
buš	57
cup	95
Btu
aut	118
čtu
byl	191
býk	98
byr
bys	83
byt	113
byv	73
byť	127
být	171
dbá	89
ech	61
fág
dal	142
dál	136
dam	98
dan	100
daň	120
dám	84
dán	119
fám	66
dar	117
dař
dáš	61
far	85
fár
ďas	57
dat	137
dav	106
dát	124
fax	81
děd	106
děď
dej	86
dek	77
děj	126
děl	143
dem	98
den	151
deň
fen	81
fén	72
dep	88
der	133
des	130
děr	106
děs	77
fér
fet	61
fez	52
Dia	66
ega	83
fič
Die	111
dík	88
díl	133
fík	43
Fin	109
din	94
dím
ego	94
ehm
dip
dis	68
díš
fis
div	88
dít	92
egu
fit	68
díž
egy
fix	63
dle	143
elf	93
dli
dlí	75
eKG	88
eko
dna	131
dob	138
dme	76
dne	151
dně	121
dod
end
Eng	69
dmi
dni	149
dní	143
dog	79
FNl
doj
dok	82
dol	63
dno	116
don	97
doň
dóm	106
eón
fón
fór	86
dmu
dnu	104
dnů	136
emu	79
env
fot
foť
dny	136
fox	76
drb
erb	112
esa	111
frč
éra	115
dře
éře	108
dři
erg	52
frk
drn
eso	100
éro
ers
drť	80
dřu
est
esu	61
éru	103
drž
esy	66
éry	121
Eva	66
dua	96
dub	118
dva	162
eta
fuč
éta
Evě	73
dud	83
dvě	160
duh
dui
duí
fug	83
duj
dul
důl	117
fuj
fuk
Evo	68
dun	89
duo	107
duň
dům	140
fun
fuň
dup
dur	110
dus
duš
eur	105
fůr	71
Evu	43
dut
duu	86
Evy	90
duy
dýh	74
dýk	68
exl
dym
dyn
dým	88
had	114
haf
gag	57
Gal	76
haj	57
hal	90
háj	97
hák	90
ham	68
haň
has	83
haš	66
hár
hať	43
háv	69
gay	101
hec	52
ida	57
gel	94
hej	74
gem	83
gen	113
hem	74
ido	66
HDP
ges
her	141
idu	72
idy	52
hic	66
gig
gin	75
hin
gis	90
hit	115
hle	79
hlt
Ind	61
hne
hod	120
hoď	69
inf	73
hni
ing	114
gól	114
hoj	52
hol	77
hmm
hon	95
hoň
ion	91
hop	96
hor	136
hoř
gót
hnu
hot	86
hov
inu	74
Ira	93
hra	139
hrb	76
hrč
Ire	61
hře	136
hrk
hro
hrň
Iru	52
Irů	75
hru	133
Iry	63
hry	150
Iva	89
hub	121
huč
Ivě
huď
gul	85
hul
hůl	105
Hun	88
Ito	66
Ivo	103
gum	63
hup
hus	84
hůr
hůř	89
Ivu	57
Ivů
huť	106
Ivy	43
hýl	72
hyň
hyř
kač
káč
LCD	107
kaď
káď	61
lad	74
laď
lbe
jag
lbi
lbí
KCl
jak	164
jal	79
kaj	79
kal	87
kál
laj	43
lak	89
lák
lál
Jan	142
jam	99
kam	139
kaň
kán
lam	76
lan	101
laň	82
lán	84
jar	107
jas	95
jař
kap	99
kar	79
kas	43
káp
kár
lap	68
las	98
jat	69
kat	91
kát	68
lat	133
lať
lbu
lbů
lát
kaz	73
kaž
lby
láz	43
ječ
kec
leb
leč	106
léč
jde	146
jed	114
jeď
kde	175
led	112
jdi	72
jeh
leg	63
leh	57
lei	71
lég
jej	160
jek
jel	114
kel	73
lej	57
lek
lék	110
jem
jen	169
kdo	143
lem	92
len	98
leň
lén	90
jer	71
ker	85
keř	107
keš
lep	74
les	129
jdu	79
jet	109
jev	130
keV
let	173
lev	112
leť
jez	100
jež	152
kdy	169
kéž	78
lez	71
lež	97
jha	76
lib	75
lic
líc	86
lid	126
jih	137
lig	95
líh	82
jíl	93
kil	61
lij
lil	63
jho	63
jim	152
jiň
jím	135
kin	109
lin
liň
lín	73
jíš
lip	94
lir	85
lis	92
liš
líp	82
jhu
jit
jít	125
kit	57
lit	84
lít
jhy
již	171
jíž	124
kHz	107
liz	52
liž
lká
kle
klď
klk
klu	69
klů	74
kly	96
Job	72
Loa
lob	66
jme
jod	83
jód	89
kód	134
lne
loď	147
jmi
jóg	66
lni
log	99
joj
koj
kok
kol	132
lok	57
Jom
kom	82
kon
lom	112
kop	113
kos	89
koř
koš	99
kór
los	109
jmu
kot	52
kov	116
koť
kót	61
lnu	99
lnů
lot	68
lov	119
koz	104
lny
loz	52
lož
jsa	82
kra	74
krb	90
krá
krč	84
kšá
krď
kře	76
jsi	112
ksí
lpi	66
lpí	75
krk	116
krm
kro
krň
LŠU	75
krt
kru	74
krv
kry	90
kub	43
kuč
lub	52
luč	61
lva	114
jud
luď
lve
luh	91
lvi
lví	96
juk
kuj
kuk	63
kul	68
kůl	92
luk	113
lůj	71
jun	68
kun	76
kůň	121
lůn
jur	61
kup	82
kur	78
kus	120
kuř
kúr
kůr	87
lup	71
kuť
lvu	80
lvů	92
lux	73
lvy	96
kýč	78
JZD
kyd
lze	162
lže	83
kWh	85
lži	101
lží	89
kyj	83
kýl	90
lýk
kyň
kým	98
kyp
kyš
lyr	57
kyt
kyv
kýt
lžu
mač
nač	69
oba	144
nad	167
obě	142
oce
mah
mág	97
nah
obi	109
oči	127
očí	120
Maj	57
mak	43
mal	86
máj	85
mák	89
mál
Mao	87
mam
mám	106
naň	74
nám	133
map	113
mas	94
mař
már
máš	92
nás	138
náš	114
obr	111
mat	106
mať
máť
nať	91
maz	81
maž
máz
oáz	74
meč	122
neb	99
óda	68
med	105
meď
měď	111
ode	104
óde
ódě
něh
mel	81
měj	72
měl	164
něj	154
mem
mém	84
měn	102
měň
něm	153
měr	89
měř	73
nes	91
odr
Nev
meV
met	81
meť
net	112
neť
ódu	66
ódů
MDŽ
New	100
mez	106
než	170
něž	126
ódy	80
mha
míč	116
nic	142
nič
MHD	127
mig	107
mih
mil	132
mho
mim	81
min	127
miň
míň	85
nim	133
ním	147
ohm	68
mir	79
mis	68
miř
mír	132
mís	75
mhu
mít	149
nit	99
niv	66
niť	66
MHz	117
mhy
mix	98
miz
niž	112
níž	151
mlč
oka	119
oje
Olg
mlh	73
oji	66
ojí	63
oko	122
okr	100
oku	108
mlž	66
oky	77
mob
moc	146
moč	102
noc	126
ona	126
mne	110
mně	103
mód	105
oné	106
óme
mni
mní
noh	84
oni	118
mok	84
mol	98
nok	43
ono	103
mop	63
mor	113
moř
mór	57
nor	88
nos	109
noř
mnu
mot	63
mou	95
not	104
nov	82
nót
onu	99
ómu
ómů
nox	73
ony	103
ómy
mrč
opa
orá
osa	112
mře
mše	119
ope
ose	121
oře	66
mři
mši	109
mší	100
opi
opí
oři	72
mrk
OSN	133
mrň
osm	135
mrš
mrv
mrť
mřu
opu
opů
ort	52
osu	109
ořu
ořů
mrz
opy
osy	127
Ota	106
muč
nuď
muk	86
mul	74
můj	110
nul	89
Oto	52
muň
mur	43
můr	74
mut
nuť
out
muž	133
múz	81
nůž	109
myč
mze	74
mzí
mži	68
mží	63
myj
myl	69
mým	91
mys	104
myš	105
myt
myť
mýt	79
mýť
nýt	68
pac	68
pač
rab	61
rač	57
pad	63
pád	124
rad	114
raf	120
raď
rád	127
sad	106
saď
řad	131
řaď
řád	137
ság	84
sáh	69
šáh	97
pak	171
pal	98
pák	88
rak	88
ráj	105
saj
sak	52
sal
sál	119
šal
šál	72
RAM	112
San	126
pan	122
pán	122
ran	110
raň
rám	107
rán	43
saň	68
sám	152
sán	52
Sas	103
Sár
par	110
pas	107
pař
pár	137
pás	124
rap	96
ras	111
raš
řas	109
pat	86
páv	71
sát	82
šat	93
šať
paž
raw	86
raz	69
ráz	119
ráž	43
sax	71
pec	104
peč	61
sec	97
seč	96
řeč	121
sed	92
seď
řeď
šed
šeď
šéf	112
rdi
rdí
pej
pel
pěj
pěl
rej	63
rek	73
sej
sek	82
sel	69
řek	133
šek	81
šel	121
peň	68
pěn
pěň
sem	138
sen	116
šém	52
per	114
pes	126
peř
pér
res	86
ser	68
ses	86
sér
řeš
šer
šeř
pět	145
ret	78
set	127
řev	81
šev
rez	76
rež	63
sex	111
řez	108
řež	76
pič
píč	66
sic	79
řič
phe
piď
píď	69
rif	43
řiď
šiď
pih
síh
pij
pik	66
pil	96
pík
sil	140
řij
šij
šik	77
šil
sin	91
síň	115
Řím	115
řiň
šiň
šín
piš
píp
sir	106
sis	82
siř
sír
Říp	43
šiř
šiš
šíp	102
Shu	72
pit	86
piv	94
pít	104
rit	52
sít	90
síť	139
řiť	69
řít
šit
šít	72
pix
říz
plá
ska
ská
šla	108
šle
ski
šli	103
šlí
plk	99
pln	77
plň
šlo	134
plž	91
slz	92
šly	98
poč	89
rob	52
rób
sna	81
sob	79
soč	86
pne
pně	66
pod	171
rod	141
roď
sne
pni
pog
roh	113
smí	115
sni	68
sní	99
poj
pol	114
pól	106
roj	89
rok	157
rol	61
sok	80
sol	88
sól	85
šok	103
Rom	109
Soň
ron	63
roň
som
son
PNS	76
pnp	66
pop	112
pór	63
ros	52
sms	120
sop	79
sos	102
šos	66
pnu
pot	90
poť
pňů
rot	82
rov
snu	110
snů	106
sov	91
šot	43
póz	68
sny	109
PSČ	114
Srb	104
prč
psa	121
Pre	90
prd	52
pré
prď
pse
pře	94
Srí	57
psi	113
psí	108
při	175
pří	99
spi	81
spí	104
Šrí
prk	79
pro	187
srn	111
prr
prs	75
prš
pšš
srp	90
srš
pst	66
psu	84
psů	118
přu
pšt
SPZ	84
prý	137
psy	111
PVC	97
ptá	101
pub
puč	104
rub	86
ruč
sta	112
stá
sub
svá	133
pud	92
puf	66
puď
půd	106
rte
rud	111
ruď
rve
sté	80
stě	102
sud	89
suď
své	172
řve	69
šve
rvi
stí
sví
řvi
puk	94
pul	73
půl	136
ruk
rul	77
suk	78
sůl	115
šul
pum	105
quo
rum	93
run	91
sto	127
sum	89
sun	74
suň
šum	109
rus	101
ruš
str	116
sup	78
suš
súr
šup	61
rtu	83
rtů	93
rvu
stu	79
suť	72
řvu
švu	69
švů	72
rty	96
růž
sty	97
stý	72
suž
švy	75
ryb	129
ryč
rýč	69
ržá
syč
sýc
rže
rzi	81
rzí	74
rýh	78
rži
rží
pyj
pyl	94
ryj
ryk
ryl
syk
Rýn	94
rým	89
syn	151
pyř
pýr	75
rys	107
syp
sýr	103
ryt
rýt
ržu
syt
syť
TBC	83
taa
tac	63
tác
vab	93
úča
tae
vad	97
vaď
úče
tag
tah	122
tág
uch
učí	119
vah	97
úči
taj	68
tak	176
tál
vak	102
val	107
vál	82
ťal
tam	148
tao
taň
tán
van	131
vaň
vám	117
účo
tar	84
tas	57
var	115
vař
vás	115
váš	95
tau
tav
tát	68
vat	71
vát
úču
ťat
tax	68
taž
táž	75
vaz	93
važ
váz	84
tea
teč
udá	79
ufa	43
vdá	80
véč
věc	125
teď	120
uff	82
veď
véd	89
věd	137
úde
tei
teí
udí	71
tel	83
těl	111
vek
vel	74
věj
věk	127
tem	63
ten	146
teo
těm	122
ufo	108
ven	124
věn
tep	87
ter
tes
teř
teš
tér	95
těš
ves	134
veš	61
věr
věs
věř
věš
tet	73
teu	74
ufu
vet	63
vět	111
údu	63
údů	69
tey
též	161
těž	71
ufy	66
vez
věz	69
věž	138
údy	81
via
víc	132
vid	78
viď
tíh
tik	66
til
vij	52
vil	93
vík
víl	84
tím	160
vin	69
viň
vím	94
vín	103
tip	77
tis	113
tiš	61
vir	85
vis	75
viř
vír	89
víš	77
Thu
Vít	57
tít
vit	77
THz	66
tiž
tíž
viz	144
víz	79
tká	69
tla
vlč
tle	66
úle
tli
tlí
ují
vlh
vlk	106
tlo
vln	117
vlň
VKV	88
tlu
úlu	92
úlů	82
tly
úly	81
tma	97
toč	69
tmě	103
tne
ume	66
umě
vně	115
vod	128
voď
tmí
tni
umí	120
tok	130
voj	97
vok	75
vol	81
tmo
tom	152
ton	79
toň
tón	120
voň
top	102
tor	61
vor	92
vos	74
voř
tmu	86
tnu
tou	120
toť	68
umu	81
umů
tmy	103
tož
umy
voz
USA	159
trá
trč
vrb	83
vrč
tré
tse	68
tře	81
use	88
uše
vře	74
vše	139
Tri
trh	131
tři	160
tří	148
uši	111
uší	98
vrh	96
vsi	140
vsí	119
vři
vši	81
vší	101
úpí
trn	91
trň
vrň
trp
trs	69
vrš
třu
usu
usů
vrt	76
vrť	52
vřu
úst	114
úsť
trž
usy	43
vrz
tub	66
tvá	78
tuf	79
tvé	94
tuh	75
tví
tuk	101
tul	75
vůl	85
ťuk
tun	133
tuň
tůň	84
tup
tur	87
tuš	74
túr	78
tuž
vůz	139
tyč	108
tyf
úze
úží
tyj
tyl	66
týk
týl	89
vyj
vyl	68
tzn	137
tým	146
týn	52
typ	145
vyš
výr	95
výš	101
tyt
tzv	165
týt
vyt
výt
úzu	84
úzů
týž	103
vyz
výz
úzy
zab
zač	87
žab	98
zad	105
záď	98
žáh
zak
žal	83
žák	118
zaň
zas	106
zař
zář	76
žár	82
žat
web	109
zda	142
zdá	126
zeb
zde	173
zeď	120
zdi	129
zdí	120
žeh
zej
zel	71
žel	90
zem	123
zen	89
žen	140
žeň
ZDŠ
zer
žer
zet	52
zeť	101
žid	93
žij	61
žil	140
zim	81
zip	94
žír
žit
živ	85
žít	127
zla	114
zlá	94
zle	94
zlé	110
zlí	90
zlo	109
zkr	96
zlu	94
zly
zlý	103
zná	113
zoa
zob	68
žne
žně	81
zni
zní	124
žni
žní	81
žok
won
zoo	112
zón	108
zor
zoř
zou
zoů
žnu
zoy
zři
zří
zrn	101
zrň
zub	105
zve	90
zvi	43
zví
zuj
zul	43
zuř
žup	98
zut
zvu
zuž
.biz
.com
.edu
.gov
.int
.net
.org
baba	69
babč
bača	61
bába	81
abbé	85
babě	43
bábě
Cách	73
babi
babí	57
baci
bací
bači
bábi	43
back	81
bačo
bábo
Baar	63
babu	57
baču
bačů
bábu	63
baby	81
báby	69
bafá
bádá
bafe
bafl
bafu
bafů
bafy
baga
baie	43
bágl
bago
Cais	52
bagr	79
bagu
baht
bagy
Baka	52
bála	84
bald
bale	61
báje	97
bále
balí	82
báji	82
bájí	96
báli	94
ball
Bajo	57
bájo
bálo	66
Balt	61
bajt	89
balu
balů
bálu
bálů
baly
bály	81
Báňa	52
baňa	43
bána	71
band	99
bane
baně
báne
báně	82
bani	52
baní	63
báni
bání	89
banj
bank	113
baňo
báno
banu	43
banů
baňu
bánu
bánů
bany
bány
Bára	74
basa	94
Aare	66
Abse	61
bard	74
bare
base	82
basi
baši	43
baru	105
barů	96
basu	96
basů	76
bašt	81
bary	94
basy	90
Bata	57
baťa	94
bává
bate
baud	57
bati	77
baví	98
baťo
Baur	61
batu
batů
baťu	52
baťů
baty
Baxa	61
báze	112
baží
bázi	129
bází	105
abys	87
bebí
beci
bečí
cech	92
adam	112
beat	95
cedí
bděl	69
bděn
afer	43
afér	82
cedr	78
adié
bdím
bdíš
bdít	72
afix
Béla	93
adla	43
beka
bela	52
ceká
cela	79
celá	142
Bělé	84
beje
bele
cele	100
celé	156
beji
celí	82
bejk
cekl
cell
cejn	82
celo
Bélu	57
bejt
bejů
beku
beků
belu	52
belů
celt	52
celu	74
Bély	80
Běly	52
beky
bely
cely	94
celý	147
béma	43
cena	136
ceně	119
cení	90
Beno	63
benu	73
cent	95
cenu	145
ceny	137
Besa	68
aera
afra
bera	43
bere	119
cepe
cere
cese
beri
cesi
cesí
aero	68
afro
aeru	52
afru
beru	43
cepu
cepů
ceru	77
cerů
cest	133
aery
afry
cepy	73
cery
afta
beta	105
betl	57
aftu
aftů
afty	82
beze	117
bezu	77
bezů
bezy
biče	86
chce	135
bicí	125
biči
chci	96
agam	66
chám	52
chán	95
agar	82
bičů
chat	109
chcu
Agfa	52
Cheb	101
bída	88
bídě	95
biem
aids	112
bídu	88
bídy	96
chic
bígl	72
chip	79
Bija	57
bika
bila	57
bíla	73
bílá	129
Bild	61
bije	83
bíle	108
bílé	135
biji
bijí	68
bili	77
bíli
bílí	100
bilo
bílo	76
biju
bílu
bily
bíly
bílý	133
Cina	52
Cína	52
choč	43
cima	52
Ahne	61
chod	113
choď
ahoj	72
cink	72
Cino	52
agon
biom	72
bióm
agor
bios	94
chop
choř
chór	98
agou
chov	120
choť	94
cint
bira	43
chrč
cipa
cipe
chrl
cirk
chrň
chrp
Biru	52
chrt	86
cipu
cipů
cist
cipy
Chua	52
bita
bitá
bite
bité
chtě	79
chůd
cite
biti
bití	86
chví
civí
chuj
chul
agům
bito
biům
bitu	95
bitů	117
chuť	122
chův
citu	95
citů	94
bity	99
bitý
city	109
chyb	118
cize
cizí	125
chyl
chyt
chyť
alba	145
blba
blbá
akce	139
blaf
blbe
blbé
blbě
akci	127
akcí	130
blag
blah
blbí
blbl
alan	102
blan	77
clan
akát	86
albu	137
blat	71
blbu
blbů
blát
alby	96
blaž
blby
blbý
alfa	107
alef
alfě	52
alej	103
alek	61
alel	89
Alen	52
alem
clem
clen
Aleš	102
Alfu	76
aldy	43
blij
blil
clil
blín	71
clím
clíš
blit
blít
clít
bliž
blíž	100
alka
alma	71
akné	94
almě
alod	61
aloe	68
aloi
aloí
blog	116
blok	119
almo
clon
cloň
almu
almy
alpa
Alše	75
akre
akře
akru
akrů	94
Alpy	108
akry	61
akta	79
akte
alte	63
blud	74
bluď
blum	52
clům
aktu	106
aktů	101
altu
altů
akty	103
alty	52
blůz
Anča
Boba	90
amba
bobe	52
boce	76
bočí
aman	52
ambo
bobr	86
ambu
bobu	75
bobů	79
amby
boby	86
coby	128
Anda
aneb	116
bodá
coda
bode	43
bodě	126
bodl	72
Anen
amen	82
Anet	52
bodu	132
bodů	140
Andy	102
anex
body	136
boha	134
Bohm	52
amin	71
anim
Bois	43
bohu	111
bohů	128
aniž	131
bohy	117
Anka	43
boka	61
boje	141
bole
bóje	73
boji	140
bojí	106
bolí	86
bóji
bójí
coli
boko
Bójů	63
Colu	52
bojů	136
boku	131
boků	99
bolu	52
bolů
boky	107
boly
Anna	118
bomb	107
bona	66
comb
Anně	87
anod	52
bond	57
bone	63
cone
bong
amok	61
cool
Anno	82
Bonn	80
boom	100
Amos	85
amor	80
Annu	94
bonu
bonů
conu
conů
Anny	112
bony	57
cony
Copa	78
bosa
bosá	63
bóra
bore
bose	52
bosé	61
bóre
cope	71
bosi
bosí	77
boří	71
cosi	97
boso	57
boss	83
aort
boru	79
borů	72
bosu
bosů
bóru	77
bórů
copu
copů
cost
bory	79
bosy
bosý	73
bóry
copy	75
bota	82
botě	71
boud
boti	61
coul
amur	69
coup
cour	73
botu	75
botů	68
boty	110
boxe
boye	52
bože	72
cože	57
boyi
bozi	88
boží	115
boxu	105
boxů	94
boyů
anýz	82
boxy	86
Apač	43
arab	84
arba
brač	52
crcá
brad	43
arch	106
arci	74
brčí
crčí
arak
brak	63
bral	104
cpal
bran	110
braň
brán	101
cpán
brat
brav
brát	115
cpát
area
brda	57
breč
Ardě	66
brde
brdě
arei
areí
Brel	57
apel	77
brek
Ardo	57
Brém	69
arem
aren
areo
arén	69
brdo	57
Cres	63
ašer	66
cpeš
Ardu	61
aqeu
areu
brdu
brdů
Ardy	84
apex
arey
brdy	95
crew
Arga	57
Crha	75
bria
Asie	122
Asii	122
Asií	88
brig	66
brii
brií
Argó
brio
Argu	82
Brit	72
briu
brka
brká
brkl
brko
Aplu	52
arku
arků
brku
brků
arky	52
brky
Arna	61
Brna	120
Brná	63
arma	52
Brně	128
apod	146
brné	43
brod	95
broď
brní
brnk
broj
brok
Brno	126
brom	80
bróm
Brnu	92
arou
cpou
brož	66
arše	72
aqua
bruč
brva
aquě
aquo
arům
brum
brus	69
aquu
artu	83
brut
aquy
brvy	73
brzd	96
brzď
asyl	63
brzo	111
brzy	145
cucá
buch	68
bučí
atak	78
cucl
bubu	43
buda	43
bufa
bufá
cuda
bude	155
budí	97
Atén	68
budo	52
ctem
ctěn	86
budu	105
Budy	63
Avia	92
Avie	71
avii	43
ctil	81
ctím
avis	52
bugr
ctíš
bugu	52
bugů
ctít	75
avíz
bugy
aula	80
buka	43
bula	94
bulá
aule	79
buje
bule	86
bují	68
bulí
cukl
aulu	66
buku	94
buků	84
bulu	96
bulv
auly	66
buky	93
buly	96
buna	52
bund	63
ctmi
atol	98
BuNo	99
atom	115
ctný
aura	78
auře
buse
buše	82
aťsi
buši	69
buší	66
bušl
auro
auru	77
bust	71
busu
busů
buřt
bušů
aury	81
burz	74
busy
auta	118
aute
autě	97
auto	119
autu	82
autů	66
auty	86
bych	113
ažaž
azid	71
Axla	57
Búrů	69
Búry	72
byla	185
byli	164
bylo	179
byly	176
axon	71
byra	72
byro	71
Býšť	52
byru
byry
bzuč
byte	93
bytě	110
bytí	116
azur	43
bytu	112
bytů	113
byty	110
azyl	106
čača
čáce
café
Čade
čadí
Ábel	43
áček
Čadu	43
Čády	52
cáká
áčka
čaka	52
čáka
čaje	113
čaji	87
cajk
cákl
áčko	66
čáko
áčku	68
čajů	91
čáku
áčky
čáky
canc
camp	77
cant
Čany	52
capa	57
capá
cara	114
čapá
čápa	77
čára	110
čárá
cape	93
care	71
case
cáre
čape
čase	138
čápe
čáře	99
capi
cash
čapí
časí
čápi	76
čapl
čáro
capu
capů
caru	91
carů	86
casu
casů
cáru
cárů
čapu
čapů
času	146
časů	118
čápu
čápů	75
čáru	104
část	165
capy	57
cary	43
casy
cáry
čapy
časy	117
čápy
čáry	115
čece
Čech	126
běda	61
běhá	99
čeho	108
běhu	128
běhů	80
běhy	84
běla	61
bělá	90
Čejč	57
čeka
čeká	119
čela	126
čele	143
bělí	72
čelí	100
čeko
čelo	110
čeku
čelu	69
čeky
čely	78
čemu	107
čemž	118
běsa
česá
běse
čepe
češe
běsi
běsí
Češi	72
čepí
čeří
čern
čerň
běsu
běsů
čepu	91
čepů	79
čert	90
červ	89
čerť
čest	110
češu
češť
běsy
čepy	85
céva	74
četa	92
cévě
četě	79
četl	105
cévu
četu	74
cévy	104
čety	103
běže
běží	117
číča
číče
cích
čich	100
čích
číči
číčo
číču
cídí
číhá	87
číhl
čila
čilá	79
cíle	133
čije
čile	88
čilé	88
cíli	118
cílí
čiji
čijí
čili	130
čilí
čílí
čilo
cílů	122
čiju
čily
čilý	92
Čína	107
čina
činč
cíne
Číně	117
čine
činí	144
Číno
cínu	107
cínů
Čínu	92
činu	123
činů	115
cíny
Číny	116
činy	120
čímž	148
čirá	92
číra
cípe
cíše
čipe
čiré	88
číše	79
čiří
čiší	69
čísi
číši	73
číší
čísl
číro
cípu	112
cípů	81
čipu	104
čipů	98
čist
čisť
číru
číst	118
cípy	89
čipy	98
čirý	82
číry
cíťa
Čita	61
čiva
čítá	118
cítě
cíti
cítí	114
čití	76
cíťo
cíťu
čivy
číže
číži
čížů
člen	141
čleň
člun	111
čněl
čněn
čnět
čním
čníš
čnít
čoko
Ámos	80
čmuď
čoud
ČSČK
břeh	121
břek	69
čpěl
čpěn
čpět
břiď
árie	93
árii	78
árií	88
čpím
čpíš
břit	66
bříz	79
áron	61
árón
